"Format","PiBoSo CSV File"
"Venue","Pittsburgh International v1.0b"
"Vehicle","Honda HRC Team"
"User","jrob314159"
"Data Source","GP Bikes"
"Comment",""
"Date","04/15/26"
"Time","10:31:08"
"Sample Rate","10"
"Duration","303.798"
"Segment","Session"
"Beacon Markers","166.113"

"Time","Distance","Engine","CylHeadTemp","WaterTemp","Gear","Speed","LatAcc","LonAcc","Steer","InputThrottle","Throttle","FrontBrake","RearBrake","Clutch","FrontSusp","RearSusp","FrontWheel","RearWheel","YawVel","PosX","PosY"
"s","m","rpm","C","C","","km/h","G","G","deg","%","%","bar","bar","%","%","%","m/s","m/s","deg/s","m","m"

"0.002","109.056","2395","90.000214","90.000000","0","0.065006","-0.000002","-0.005236","-0.000001","0.000000","15.000001","0.000000","0.000000","100.000000","95.836464","80.041191","0.003907","-0.003469","-0.000067","-129.907272","185.386108"
"0.101","109.065","2346","90.013817","90.000664","0","2.511717","-0.018769","0.150929","-0.033811","0.000000","22.961805","0.000000","0.000000","100.000000","82.905281","77.462563","0.012443","0.041564","0.882919","-129.917267","185.386765"
"0.200","109.069","2346","90.026405","90.003143","0","0.361616","-0.012625","-0.027406","0.894214","0.000000","23.050697","0.000000","0.000000","100.000000","58.344452","46.086674","-0.080161","-0.054684","-1.183765","-129.921417","185.385544"
"0.300","109.065","2346","90.037964","90.007256","0","0.639517","-0.004380","0.047708","1.741619","0.000000","23.051804","0.000000","0.000000","100.000000","61.302567","51.344238","0.012249","-0.014942","0.553135","-129.915649","185.384445"
"0.400","109.060","2346","90.048553","90.012337","0","0.143376","0.003261","0.003582","0.915137","0.000000","23.051815","0.000000","0.000000","100.000000","67.522179","60.823925","-0.014319","-0.007611","0.712113","-129.911346","185.384903"
"0.500","109.059","2346","90.058426","90.018127","0","0.029334","-0.000691","0.007948","0.500669","0.000000","23.051815","0.000000","0.000000","100.000000","67.723198","61.940777","-0.005989","-0.006512","0.054409","-129.910080","185.385178"
"0.601","109.059","2346","90.067955","90.024590","0","0.037795","0.000071","0.000222","0.490170","0.000000","23.051817","0.000000","0.000000","100.000000","67.881325","62.376213","-0.004631","-0.001328","-0.030968","-129.909470","185.385162"
"0.701","109.058","2346","90.076904","90.031311","0","0.027507","0.000920","-0.003378","0.486075","0.000000","23.051815","0.000000","0.000000","100.000000","68.058075","62.764282","-0.001224","0.000443","-0.047422","-129.909134","185.385208"
"0.801","109.058","2346","90.085556","90.038322","0","0.038845","0.002974","-0.006419","0.451583","0.000000","23.051817","0.000000","0.000000","100.000000","68.033112","62.794540","-0.000725","0.001642","-0.061584","-129.909058","185.385223"
"0.901","109.058","2346","90.094002","90.045547","0","0.002146","0.014643","0.002954","0.362967","0.000000","23.051815","0.000000","0.000000","100.000000","68.036858","62.811462","0.000833","-0.003330","0.026181","-129.908951","185.385300"
"1.001","109.058","2346","90.102287","90.052933","0","0.027680","-0.001632","-0.010351","0.263319","0.000000","23.051817","0.000000","0.000000","100.000000","68.048248","62.835808","-0.000631","-0.000713","0.430460","-129.908783","185.385788"
"1.101","109.057","2346","90.110451","90.060432","0","0.028840","0.001463","0.001927","-0.500599","0.000000","23.051817","0.000000","0.000000","100.000000","68.023788","62.907887","0.000122","0.001803","0.758924","-129.908600","185.386871"
"1.201","109.057","2346","90.118538","90.068016","0","0.038994","0.001262","-0.003627","-1.233548","0.000000","23.051817","0.000000","0.000000","100.000000","67.973328","62.868732","-0.000461","-0.005689","0.474170","-129.908417","185.387802"
"1.301","109.056","2346","90.126549","90.075668","0","0.027467","0.000144","-0.004039","-1.666401","0.000000","23.051817","0.000000","0.000000","100.000000","67.950508","62.925766","-0.000792","-0.000777","0.211111","-129.908325","185.388351"
"1.401","109.056","2346","90.134521","90.083374","0","0.027630","0.007960","0.010577","-1.858146","0.000000","23.051815","0.000000","0.000000","100.000000","67.925087","62.960888","0.001757","-0.001713","0.090910","-129.908234","185.388657"
"1.501","109.056","2346","90.142456","90.091110","0","0.002575","0.001650","-0.006096","-1.952989","0.000000","23.051815","0.000000","0.000000","100.000000","67.903648","63.014900","-0.000895","0.001824","-0.049435","-129.908203","185.388733"
"1.601","109.056","2346","90.150368","90.098869","0","0.003648","0.001695","-0.000628","-1.944575","0.000000","23.051817","0.000000","0.000000","100.000000","67.911850","63.028515","-0.001542","0.003737","-0.043374","-129.908203","185.388718"
"1.701","109.056","2346","90.158257","90.106644","0","0.001717","-0.001547","0.005864","-1.936949","0.000000","23.051815","0.000000","0.000000","100.000000","67.915054","63.026131","-0.000560","0.001095","-0.048084","-129.908188","185.388733"
"1.801","109.056","2346","90.166130","90.114441","0","0.003004","-0.004077","0.004728","-1.938179","0.000000","23.051815","0.000000","0.000000","100.000000","67.912636","62.975468","0.001267","-0.003462","0.045652","-129.908188","185.388733"
"1.901","109.056","2346","90.173996","90.122246","0","0.027586","-0.002229","-0.001692","-1.940479","0.000000","23.051817","0.000000","0.000000","100.000000","67.914185","62.990276","-0.000125","-0.000916","0.098764","-129.908173","185.388748"
"2.001","109.056","2346","90.181854","90.130058","0","0.000429","-0.001554","-0.004068","-1.950263","0.000000","23.051817","0.000000","0.000000","100.000000","67.924126","63.010769","0.000635","0.000566","0.072452","-129.908173","185.388748"
"2.101","109.056","2346","90.189705","90.137878","0","0.001287","-0.002116","-0.003288","-1.951775","0.000000","23.051815","0.000000","0.000000","100.000000","67.925125","63.016094","-0.001049","0.001800","0.083628","-129.908173","185.388748"
"2.201","109.056","2346","90.197548","90.145699","0","0.027467","-0.001994","-0.003078","-1.948149","0.000000","23.051817","0.000000","0.000000","100.000000","67.921783","63.009117","-0.000149","-0.000189","0.032903","-129.908173","185.388748"
"2.301","109.056","2346","90.205391","90.153526","0","0.000858","0.000250","0.001371","-1.947749","0.000000","23.051815","0.000000","0.000000","100.000000","67.925415","63.022552","-0.002139","0.000067","0.037007","-129.908157","185.388748"
"2.400","109.056","2346","90.213074","90.161194","0","0.027467","-0.000089","0.002350","-1.950722","0.000000","23.051815","0.000000","0.000000","100.000000","67.941406","63.016407","-0.000307","-0.000408","-0.009522","-129.908173","185.388763"
"2.500","109.056","2346","90.220917","90.169029","0","0.027630","-0.002893","-0.000155","-1.948228","0.000000","23.051817","0.000000","0.000000","100.000000","67.934212","63.030807","-0.000327","0.003415","-0.018522","-129.908173","185.388748"
"2.600","109.056","2346","90.228752","90.176857","0","0.003862","-0.006134","-0.004728","-1.950964","0.000000","23.051817","0.000000","0.000000","100.000000","67.917694","63.060795","-0.001728","0.002973","0.074911","-129.908142","185.388748"
"2.700","109.056","2346","90.236595","90.184692","0","0.000215","0.000633","-0.004638","-1.950223","0.000000","23.051815","0.000000","0.000000","100.000000","67.938507","63.021595","0.000177","0.000872","-0.056537","-129.908142","185.388748"
"2.800","109.056","2346","90.244431","90.192520","0","0.002789","0.001716","0.000396","-1.948139","0.000000","23.051817","0.000000","0.000000","100.000000","67.938362","63.017559","-0.002549","0.001831","-0.072803","-129.908157","185.388733"
"2.900","109.056","2346","90.252266","90.200356","0","0.027519","-0.001684","0.001302","-1.940436","0.000000","23.051815","0.000000","0.000000","100.000000","67.912727","62.988766","0.000410","-0.002251","0.085943","-129.908142","185.388733"
"3.000","109.056","2346","90.260101","90.208191","0","0.000858","-0.000294","-0.000712","-1.948880","0.000000","23.051815","0.000000","0.000000","100.000000","67.919441","63.013016","-0.000364","0.000435","0.027645","-129.908142","185.388748"
"3.100","109.056","2346","90.267937","90.216026","0","0.001287","-0.001947","0.000421","-1.946747","0.000000","23.051817","0.000000","0.000000","100.000000","67.922226","63.022690","-0.000155","0.001835","0.019767","-129.908127","185.388733"
"3.200","109.056","2346","90.275772","90.223854","0","0.027630","-0.001385","-0.002383","-1.949846","0.000000","23.051815","0.000000","0.000000","100.000000","67.933197","63.052219","-0.001891","0.003391","-0.008887","-129.908127","185.388748"
"3.300","109.056","2346","90.283607","90.231689","0","0.001717","-0.001251","-0.001764","-1.947555","0.000000","23.051815","0.000000","0.000000","100.000000","67.936996","63.025768","0.000309","0.000523","-0.013707","-129.908142","185.388748"
"3.400","109.056","2346","90.291443","90.239525","0","0.001717","-0.003170","0.002957","-1.947460","0.000000","23.051817","0.000000","0.000000","100.000000","67.920715","63.027138","-0.000192","-0.001176","0.030692","-129.908127","185.388733"
"3.500","109.056","2346","90.299278","90.247360","0","0.027906","-0.001412","0.006730","-1.949298","0.000000","23.051817","0.000000","0.000000","100.000000","67.924469","63.066570","-0.001911","0.002960","-0.033816","-129.908127","185.388748"
"3.600","109.056","2346","90.307114","90.255196","0","0.055214","0.001317","-0.008927","-1.948485","0.000000","23.051815","0.000000","0.000000","100.000000","67.895027","62.973316","0.001013","-0.005399","-0.028563","-129.908081","185.388733"
"3.700","109.056","2346","90.314949","90.263031","0","0.000429","0.003805","-0.001139","-1.951068","0.000000","23.051815","0.000000","0.000000","100.000000","67.897362","63.001190","-0.000133","0.000542","-0.080114","-129.908081","185.388748"
"3.800","109.056","2346","90.322777","90.270866","0","0.001717","-0.002648","-0.004220","-1.948117","0.000000","23.051817","0.000000","0.000000","100.000000","67.906570","62.993347","0.001032","-0.002504","0.014985","-129.908096","185.388748"
"3.900","109.056","2346","90.330612","90.278702","0","0.028418","0.000868","0.004757","-1.950263","0.000000","23.051817","0.000000","0.000000","100.000000","67.904404","63.032646","-0.002402","0.001308","-0.051375","-129.908096","185.388748"
"4.000","109.056","2346","90.338448","90.286530","0","0.000858","-0.000462","0.014497","-1.947970","0.000000","23.051817","0.000000","0.000000","100.000000","67.884689","63.001369","-0.000724","-0.000090","-0.001020","-129.908066","185.388733"
"4.100","109.056","2346","90.346283","90.294365","0","0.028531","-0.002823","0.008403","-1.951360","0.000000","23.051817","0.000000","0.000000","100.000000","67.892006","63.062214","-0.002035","0.003409","0.050354","-129.908066","185.388748"
"4.200","109.056","2346","90.354118","90.302200","0","0.027469","0.001106","0.003590","-1.948677","0.000000","23.051815","0.000000","0.000000","100.000000","67.902756","63.025261","-0.001494","-0.000300","0.008819","-129.908066","185.388733"
"4.300","109.056","2346","90.361954","90.310036","0","0.000000","0.000365","0.001200","-1.948036","0.000000","23.051817","0.000000","0.000000","100.000000","67.915909","63.007153","-0.000601","0.001524","0.025515","-129.908051","185.388733"
"4.400","109.056","2346","90.369789","90.317871","0","0.027473","-0.001301","-0.000652","-1.948506","0.000000","23.051815","0.000000","0.000000","100.000000","67.910339","63.003437","0.001289","-0.001861","0.001518","-129.908035","185.388748"
"4.500","109.056","2346","90.377625","90.325706","0","0.002789","-0.002740","-0.003834","-1.947361","0.000000","23.051817","0.000000","0.000000","100.000000","67.895248","62.961533","0.000297","-0.002503","0.041487","-129.908035","185.388733"
"4.600","109.056","2346","90.385460","90.333542","0","0.001287","0.002128","0.001417","-1.947699","0.000000","23.051815","0.000000","0.000000","100.000000","67.892906","62.997429","-0.001463","0.002228","-0.021177","-129.908035","185.388733"
"4.700","109.056","2346","90.393288","90.341377","0","0.005150","0.002807","-0.002840","-1.948046","0.000000","23.051815","0.000000","0.000000","100.000000","67.903259","62.948006","0.000908","-0.004060","-0.064277","-129.908035","185.388748"
"4.800","109.056","2346","90.401123","90.349205","0","0.027479","0.001313","-0.002424","-1.943022","0.000000","23.051817","0.000000","0.000000","100.000000","67.910423","63.024300","-0.001387","0.001226","-0.076785","-129.908035","185.388748"
"4.900","109.056","2346","90.408958","90.357040","0","0.000429","0.000913","-0.003706","-1.950679","0.000000","23.051817","0.000000","0.000000","100.000000","67.904373","62.985275","-0.001020","-0.000576","-0.013945","-129.908035","185.388748"
"5.000","109.056","2346","90.416794","90.364876","0","0.000429","-0.001714","-0.001609","-1.948928","0.000000","23.051817","0.000000","0.000000","100.000000","67.902328","63.023746","-0.000404","-0.000142","0.067511","-129.908020","185.388748"
"5.101","109.056","2346","90.424782","90.372871","0","0.002146","-0.002416","0.003517","-1.949021","0.000000","23.051817","0.000000","0.000000","100.000000","67.907974","63.006420","0.000497","-0.001890","0.013395","-129.908005","185.388748"
"5.201","109.056","2346","90.432617","90.380707","0","0.001073","-0.000424","-0.002922","-1.953923","0.000000","23.051817","0.000000","0.000000","100.000000","67.904816","62.995232","-0.000756","-0.001590","0.048560","-129.908020","185.388748"
"5.301","109.056","2346","90.440453","90.388535","0","0.027767","-0.003266","-0.001934","-1.952026","0.000000","23.051817","0.000000","0.000000","100.000000","67.903534","62.970375","0.001494","-0.002896","0.013555","-129.908005","185.388748"
"5.401","109.056","2346","90.448288","90.396370","0","0.027944","-0.008709","0.001617","-1.952633","0.000000","23.051817","0.000000","0.000000","100.000000","67.895386","62.960751","0.002381","-0.003384","0.113456","-129.907990","185.388733"
"5.501","109.056","2346","90.456123","90.404205","0","0.001502","0.001012","0.007978","-1.949209","0.000000","23.051817","0.000000","0.000000","100.000000","67.898773","63.006325","-0.000084","0.002243","-0.027512","-129.907990","185.388748"
"5.601","109.056","2346","90.463959","90.412041","0","0.001287","0.003242","-0.003474","-1.946401","0.000000","23.051817","0.000000","0.000000","100.000000","67.892349","63.020725","-0.001658","0.001513","-0.008874","-129.908005","185.388733"
"5.701","109.056","2346","90.471794","90.419876","0","0.001717","-0.001846","-0.002403","-1.949005","0.000000","23.051817","0.000000","0.000000","100.000000","67.883148","63.004036","0.003259","-0.000756","-0.005055","-129.907990","185.388748"
"5.801","109.056","2346","90.479630","90.427711","0","0.000644","-0.005998","-0.000407","-1.948229","0.000000","23.051817","0.000000","0.000000","100.000000","67.898926","63.040848","-0.000629","0.001301","0.097468","-129.907990","185.388748"
"5.901","109.056","2346","90.487457","90.435547","0","0.027799","-0.000724","-0.005334","-1.949689","0.000000","23.051815","0.000000","0.000000","100.000000","67.890129","63.075874","-0.000521","0.001158","0.014453","-129.907974","185.388763"
"6.001","109.056","2346","90.495293","90.443382","0","0.001073","0.000410","-0.006672","-1.947543","0.000000","23.051817","0.000000","0.000000","100.000000","67.875557","63.032276","-0.000187","0.000483","-0.003701","-129.907974","185.388733"
"6.101","109.056","2346","90.503128","90.451210","0","0.000215","0.004125","-0.000116","-1.948131","0.000000","23.051815","0.000000","0.000000","100.000000","67.876671","62.984180","-0.001010","-0.001014","-0.004695","-129.907974","185.388733"
"6.201","109.056","2346","90.510963","90.459045","2","0.027479","-0.002929","-0.011524","-1.949027","0.000000","23.051817","0.000000","0.000000","100.000000","67.879852","62.993073","-0.000351","-0.002165","-0.008104","-129.907959","185.388748"
"6.301","109.056","2346","90.518799","90.466881","2","0.027479","0.006005","0.002022","-1.949605","0.000000","23.051815","0.000000","0.000000","100.000000","67.870102","63.007103","0.000192","0.002335","-0.084808","-129.907974","185.388733"
"6.401","109.056","2346","90.526634","90.474716","2","0.000858","-0.000431","-0.003795","-1.954329","0.000000","23.051815","0.000000","0.000000","100.000000","67.875656","63.025902","-0.001156","-0.000040","-0.021131","-129.907959","185.388733"
"6.501","109.056","2346","90.534462","90.482552","2","0.028651","0.001336","0.000586","-1.958897","0.000000","23.051817","0.000000","0.000000","100.000000","67.880646","62.950752","0.002167","-0.004330","0.067154","-129.907928","185.388748"
"6.601","109.056","2346","90.542297","90.490387","2","0.001717","-0.001899","0.003004","-1.950774","0.000000","23.051815","0.000000","0.000000","100.000000","67.891975","62.996056","0.001767","-0.000639","-0.008908","-129.907928","185.388733"
"6.701","109.056","2346","90.550133","90.498222","2","0.027736","-0.002126","0.005620","-1.954553","0.000000","23.051815","0.000000","0.000000","100.000000","67.885880","63.034569","-0.000068","0.002894","-0.017723","-129.907928","185.388733"
"6.801","109.056","2346","90.557968","90.506050","2","0.000858","-0.002589","-0.000461","-1.956286","0.000000","23.051817","0.000000","0.000000","100.000000","67.879982","63.016319","0.000240","-0.001155","0.066925","-129.907928","185.388748"
"6.901","109.056","2346","90.565804","90.513885","2","0.027487","0.001542","0.000935","-1.955474","0.000000","23.051817","0.000000","0.000000","100.000000","67.888260","62.987202","0.000636","-0.000626","-0.050270","-129.907898","185.388733"
"7.001","109.056","2346","90.573639","90.521721","0","0.000429","-0.002684","0.004319","-1.945061","0.000000","23.051817","0.000000","0.000000","100.000000","67.881546","62.996422","-0.001227","0.000331","-0.023822","-129.907913","185.388733"
"7.101","109.056","2346","90.581467","90.529556","0","0.000000","0.000712","0.000761","-1.948117","0.000000","23.051815","0.000000","0.000000","100.000000","67.868980","62.987160","-0.000425","0.000661","-0.020142","-129.907898","185.388733"
"7.201","109.056","2346","90.589302","90.537392","0","0.027630","-0.000269","-0.004976","-1.948049","0.000000","23.051817","0.000000","0.000000","100.000000","67.871231","62.985558","-0.000320","-0.001236","0.010267","-129.907852","185.388718"
"7.301","109.056","2346","90.597137","90.545227","1","0.001931","-0.000292","-0.006592","-1.947068","0.000000","23.051817","0.000000","0.000000","100.000000","67.898750","63.018978","-0.000387","0.001051","0.043796","-129.907867","185.388733"
"7.401","109.056","2346","90.604973","90.553055","1","0.027487","0.000671","-0.004467","-1.948105","0.000000","23.051815","0.000000","0.000000","100.000000","67.879150","62.961300","0.000739","-0.001804","-0.035863","-129.907852","185.388748"
"7.501","109.056","2346","90.612808","90.560890","1","0.000215","0.001502","-0.000454","-1.955205","0.000000","23.051815","0.000000","0.000000","100.000000","67.872955","62.972164","-0.000428","0.000435","-0.026064","-129.907852","185.388733"
"7.601","109.056","2346","90.620644","90.568726","1","0.001502","0.002473","-0.000838","-1.954327","0.000000","23.051817","0.000000","0.000000","100.000000","67.871071","62.987755","0.000823","-0.002243","0.016791","-129.907837","185.388733"
"7.701","109.056","2346","90.628471","90.576561","1","0.001931","0.006995","-0.000857","-1.953530","0.000000","23.051815","0.000000","0.000000","100.000000","67.880318","62.994541","-0.000784","0.000153","-0.101598","-129.907837","185.388733"
"7.801","109.056","2346","90.636307","90.584396","1","0.000644","0.002177","-0.000706","-1.954423","0.000000","23.051815","0.733026","0.000000","100.000000","67.882973","62.985970","-0.000610","-0.000551","-0.004996","-129.907837","185.388733"
"7.901","109.056","2346","90.644142","90.592232","1","0.004077","-0.000322","0.005155","-1.954302","0.000000","23.051815","1.961560","0.000000","100.000000","67.870224","62.957447","-0.000146","-0.002860","0.094086","-129.907806","185.388733"
"8.001","109.056","2346","90.651978","90.600060","1","0.003219","0.003519","-0.001477","-1.955695","0.000000","23.051817","5.892870","0.000000","100.000000","67.877167","62.962860","0.001733","-0.003071","-0.041786","-129.907806","185.388733"
"8.101","109.056","2346","90.659813","90.607895","1","0.001287","-0.003441","0.001959","-1.955786","0.000000","23.051815","10.807010","0.000000","100.000000","67.868881","63.005043","0.000388","-0.000147","0.064664","-129.907776","185.388733"
"8.201","109.056","2346","90.667641","90.615730","1","0.001287","-0.004151","-0.004741","-1.950442","0.000000","23.051815","12.199348","0.000000","100.000000","67.875740","63.002335","-0.000205","-0.001675","0.066140","-129.907761","185.388748"
"8.301","109.056","2346","90.675476","90.623566","1","0.003433","-0.000164","0.001326","-1.951673","0.000000","23.051815","12.690762","0.000000","100.000000","67.863731","62.999542","-0.000454","-0.002602","-0.032403","-129.907761","185.388718"
"8.401","109.056","2346","90.683311","90.631401","1","0.027680","-0.002092","-0.008564","-1.953038","0.000000","23.051817","6.793796","0.000000","100.000000","67.858719","63.000000","0.001094","-0.003854","0.019471","-129.907730","185.388733"
"8.501","109.056","2350","90.691231","90.639236","1","0.001073","0.003344","-0.000924","-1.953013","26.274511","26.274511","0.000000","0.000000","100.000000","67.867981","63.061207","-0.000144","-0.000308","0.049490","-129.907730","185.388733"
"8.601","109.068","2861","90.750175","90.648041","1","1.819890","-0.065325","0.772240","-1.540224","100.000000","100.000000","0.000000","0.000000","42.298950","71.782272","63.918369","0.527029","0.424762","-0.958301","-129.923996","185.393890"
"8.701","109.137","2862","90.823990","90.655426","1","3.910719","0.004294","0.674487","-1.296650","100.000000","100.000000","0.000000","0.000000","42.189011","81.303856","63.378258","1.106854","1.106866","-0.758484","-130.003113","185.403946"
"8.801","109.257","2862","90.888351","90.660423","1","6.410016","0.064241","0.717986","-5.444185","100.000000","100.000000","0.000000","0.000000","42.189747","84.034409","64.937195","1.783096","1.775409","8.257378","-130.144714","185.428818"
"8.901","109.431","2838","90.938873","90.661690","1","8.711040","0.082284","0.603167","-7.482282","91.372551","91.372551","0.000000","0.000000","45.157528","84.379013","64.420097","2.417689","2.443358","12.040743","-130.352158","185.470383"
"9.001","109.654","2827","90.976593","90.658615","1","10.919103","0.046626","0.597593","-6.666403","87.843140","87.843140","0.000000","0.000000","46.595917","83.985741","64.481491","3.006815","3.038448","11.067804","-130.619873","185.527695"
"9.101","109.926","2826","91.006668","90.650909","1","13.019744","0.001479","0.597559","-4.194957","87.450981","87.450981","0.000000","0.000000","46.711227","83.486336","64.419365","3.588142","3.621859","6.474502","-130.945724","185.597244"
"9.201","110.247","2824","91.030609","90.638443","1","15.098401","-0.006227","0.580218","-1.980591","86.666664","86.666664","0.000000","0.000000","46.991787","83.132744","64.297455","4.159405","4.203137","2.347069","-131.329468","185.676041"
"9.301","110.616","2813","91.047104","90.621193","1","17.129297","0.038880","0.537659","-1.682716","83.137253","83.137253","0.000000","0.000000","48.289848","82.785194","64.269531","4.709101","4.757916","3.300679","-131.769547","185.764709"
"9.401","111.024","2809","91.055977","90.599197","1","19.006164","0.103369","0.530933","-4.017083","81.960785","81.960785","0.000000","0.000000","48.771198","82.329109","64.262238","5.235840","5.293629","13.184165","-132.260574","185.873138"
"9.501","111.459","2802","91.058517","90.572556","1","20.825787","0.106062","0.501345","-6.703488","79.607841","79.607841","0.000000","0.000000","49.670143","82.124718","64.558105","5.743647","5.782078","24.399618","-132.796234","186.015472"
"9.601","111.918","2822","91.054161","90.541512","1","22.487771","-0.132787","0.486545","-4.260127","76.470589","76.470589","0.000000","0.000000","47.292664","82.091843","65.182350","6.206274","6.262677","12.916880","-133.371979","186.190536"
"9.701","112.421","2851","91.043762","90.506279","1","24.237170","-0.246092","0.439313","0.367779","70.196083","70.196083","0.000000","0.000000","43.643467","81.029495","65.408577","6.702388","6.714384","-6.270657","-133.996185","186.368195"
"9.801","112.981","2897","91.025871","90.467010","1","25.914915","-0.357950","0.387810","4.471318","67.843140","67.843140","0.000000","0.000000","37.970379","78.040543","64.171829","7.190478","7.157222","-25.084139","-134.674347","186.527191"
"9.901","113.609","2970","91.006287","90.423988","1","27.621744","-0.355646","0.368792","6.327951","67.058823","67.058823","0.000000","0.000000","28.843582","74.825630","61.719368","7.608405","7.596614","-36.176800","-135.409668","186.645599"
"10.001","114.299","3048","90.985458","90.377602","1","28.963827","-0.254510","0.357064","5.130623","67.058823","67.058823","0.000000","0.000000","19.147198","73.927193","59.946083","7.943535","7.994141","-31.324699","-136.193817","186.719238"
"10.101","115.036","3131","90.965103","90.328445","1","30.225521","-0.127500","0.391378","2.028008","66.666672","66.666672","0.000000","0.000000","8.721983","75.467834","60.646622","8.257207","8.367528","-13.685346","-137.016220","186.765564"
"10.201","115.804","3176","90.934799","90.276855","1","31.281365","-0.221562","0.320640","1.157165","56.862747","56.862747","0.000000","0.000000","2.991583","76.614738","62.624306","8.580086","8.646251","-10.589767","-137.869354","186.805771"
"10.301","116.606","3284","90.901970","90.223061","1","32.387122","-0.234539","0.315595","1.015505","57.647060","57.647060","0.000000","0.000000","0.000000","75.589928","62.796612","8.879588","8.943073","-11.686477","-138.753723","186.829315"
"10.401","117.444","3484","90.878372","90.167595","1","33.648586","-0.286610","0.415660","1.324381","68.627457","68.627457","0.000000","0.000000","0.000000","75.699829","63.139473","9.274840","9.359878","-11.163426","-139.670425","186.838715"
"10.501","118.333","3728","90.874504","90.111450","1","35.594979","-0.333986","0.521913","2.426515","71.372551","71.372551","0.000000","0.000000","0.000000","76.417992","63.128883","9.790069","9.864249","-19.932226","-140.632111","186.822281"
"10.601","119.291","3960","90.878403","90.054970","1","37.727717","-0.432172","0.536008","3.486615","71.372551","71.372551","0.000000","0.000000","0.000000","75.981636","61.233681","10.340761","10.436541","-28.616737","-141.647903","186.759171"
"10.701","120.323","4212","90.890907","89.998512","1","39.861893","-0.379840","0.630574","3.164198","74.117645","74.117645","0.000000","0.000000","0.000000","76.311356","59.345776","10.897979","11.035546","-27.277094","-142.717682","186.634735"
"10.801","121.427","4491","90.917854","89.943237","1","42.178999","-0.350416","0.706801","2.534102","78.823532","78.823532","0.000000","0.000000","0.000000","78.099571","58.822449","11.567361","11.743052","-23.359678","-143.841599","186.450989"
"10.901","122.607","4787","90.960632","89.890457","1","44.716680","-0.294360","0.801066","1.896484","81.568626","81.568626","0.000000","0.000000","0.000000","80.747787","59.233028","12.290339","12.499312","-19.243361","-145.023697","186.211716"
"11.001","123.868","5068","91.013771","89.840698","1","47.464676","-0.267739","0.828187","1.135320","81.176468","81.176468","0.000000","0.000000","0.000000","83.595123","60.251583","13.070887","13.299669","-14.703754","-146.270828","185.919052"
"11.101","125.208","5298","91.058868","89.793564","1","50.075690","-0.239212","0.720241","0.403731","76.470589","76.470589","0.000000","0.000000","0.000000","85.713081","61.615562","13.767754","14.098106","-9.260877","-147.584335","185.581406"
"11.201","126.621","5567","91.103729","89.748367","1","52.704056","-0.140780","0.777069","-0.541426","77.254906","77.254906","0.000000","0.000000","0.000000","87.570602","63.594025","14.514698","14.832941","0.516919","-148.964081","185.213242"
"11.301","128.107","5907","91.163284","89.705788","1","55.595991","-0.198525","0.856494","0.137678","78.431374","78.431374","0.000000","0.000000","0.000000","89.053207","65.886009","15.351944","15.689780","0.801710","-150.417725","184.829880"
"11.401","129.682","6226","91.229584","89.666443","1","58.789380","-0.268516","0.855112","0.408119","78.431374","78.431374","0.000000","0.000000","0.000000","88.761581","65.432007","16.155910","16.447517","-10.542053","-151.950577","184.408615"
"11.501","131.345","6520","91.288910","89.629730","1","61.698820","-0.311401","0.788545","0.717769","76.470589","76.470589","0.000000","0.000000","0.000000","87.533012","62.945938","16.986010","17.239407","-11.253066","-153.555542","183.929077"
"11.601","133.090","6825","91.343506","89.594917","1","64.426266","-0.362706","0.782589","0.510415","77.254906","77.254906","0.000000","0.000000","0.000000","86.919388","61.550594","17.710766","18.052299","-14.169029","-155.221252","183.386002"
"11.701","134.916","7109","91.396759","89.561806","1","67.381478","-0.413837","0.807780","0.604068","76.078430","76.078430","0.000000","0.000000","0.000000","85.799446","61.467880","18.477846","18.765612","-13.348322","-156.946228","182.774109"
"11.801","136.823","7386","91.450089","89.529907","1","70.040218","-0.389106","0.761882","0.364361","76.078430","76.078430","0.000000","0.000000","0.000000","84.921989","59.333164","19.229586","19.551035","-15.406060","-158.725555","182.084991"
"11.901","138.804","7696","91.511948","89.499947","1","72.723717","-0.349625","0.805918","-0.005597","76.470589","76.470589","0.000000","0.000000","0.000000","85.459915","59.859108","19.950823","20.439993","-12.871117","-160.552292","181.317856"
"12.001","140.866","8065","91.608032","89.473740","1","76.051545","-0.501575","0.969239","1.153056","81.176468","81.176468","0.000000","0.000000","0.000000","85.659531","60.514484","20.849133","21.306255","-21.849335","-162.432831","180.469894"
"12.101","143.022","8363","91.734245","89.454117","1","79.336931","-0.405158","0.994163","0.706807","81.960785","81.960785","0.000000","0.000000","0.000000","86.852165","57.996784","21.797375","22.189188","-16.838036","-164.367218","179.512405"
"12.201","145.260","8475","91.833099","89.440491","1","82.215170","-0.100030","0.766078","-0.831732","65.882355","65.882355","0.000000","0.000000","0.000000","90.183815","59.702389","22.542213","23.104712","3.146476","-166.350571","178.459290"
"12.301","147.547","7543","91.639816","89.415932","1","82.506397","0.055921","-0.305675","-1.325472","0.000000","6.867863","0.000000","0.000000","0.000000","85.841888","63.760048","22.584309","22.250772","7.884209","-168.373230","177.375961"
"12.401","149.822","7366","91.364975","89.360588","1","81.836890","0.044697","-0.303646","-1.205224","0.000000","9.580411","0.000000","0.000000","0.000000","68.465309","66.105904","22.200855","21.818434","0.031312","-170.394470","176.317902"
